"sep=,"
"time", "QuarterTruck.QuarterTruckSystem.wheel.C.p.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.flow", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p2.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p3.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p4.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p2.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p3.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction.p4.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.flow", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p2.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p3.e", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p2.f", "QuarterTruck.QuarterTruckSystem.wheel.OneJunction4.p3.f", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.p2.e", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.p2.f", "QuarterTruck.QuarterTruckSystem.wheel.R.p.e", "QuarterTruck.QuarterTruckSystem.wheel.R.p.f", "QuarterTruck.QuarterTruckSystem.wheel.Se.p.e", "QuarterTruck.QuarterTruckSystem.wheel.Se.p.f", "QuarterTruck.QuarterTruckSystem.wheel.Se.flow", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.effort", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p2.e", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p3.e", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p2.f", "QuarterTruck.QuarterTruckSystem.wheel.ZeroJunction5.p3.f", "QuarterTruck.QuarterTruckSystem.wheel.p.e", "QuarterTruck.QuarterTruckSystem.wheel.p.f", "QuarterTruck.QuarterTruckSystem.wheel.p1.e", "QuarterTruck.QuarterTruckSystem.wheel.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.zWheel", "QuarterTruck.QuarterTruckSystem.wheel.C.p.f", "QuarterTruck.QuarterTruckSystem.wheel.C.zDelta", "QuarterTruck.QuarterTruckSystem.wheel.I.p.e", "QuarterTruck.QuarterTruckSystem.wheel.I.moment", "QuarterTruck.QuarterTruckSystem.wheel.I.p.f", "QuarterTruck.QuarterTruckSystem.wheel.I.zWheel", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.p1.f", "QuarterTruck.QuarterTruckSystem.wheel.QSensor1.q", "QuarterTruck.QuarterTruckSystem.ground.Derivative.input", "QuarterTruck.QuarterTruckSystem.ground.Derivative.output", "QuarterTruck.QuarterTruckSystem.ground.MSf.p.e", "QuarterTruck.QuarterTruckSystem.ground.MSf.p.f", "QuarterTruck.QuarterTruckSystem.ground.MSf.flow", "QuarterTruck.QuarterTruckSystem.ground.MSf.effort", "QuarterTruck.QuarterTruckSystem.ground.Splitter1.input", "QuarterTruck.QuarterTruckSystem.ground.Splitter1.output1", "QuarterTruck.QuarterTruckSystem.ground.Splitter1.output2", "QuarterTruck.QuarterTruckSystem.ground.Step.output", "QuarterTruck.QuarterTruckSystem.ground.p.e", "QuarterTruck.QuarterTruckSystem.ground.p.f", "QuarterTruck.QuarterTruckSystem.ground.zGround", "QuarterTruck.QuarterTruckSystem.ground.Derivative.rate_int", "QuarterTruck.QuarterTruckSystem.chassis.C.p.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.flow", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p1.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p2.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p3.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p1.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p2.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction2.p3.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.flow", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p1.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p2.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p3.e", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p1.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p2.f", "QuarterTruck.QuarterTruckSystem.chassis.OneJunction5.p3.f", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.p1.e", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.p2.e", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.p2.f", "QuarterTruck.QuarterTruckSystem.chassis.R.p.e", "QuarterTruck.QuarterTruckSystem.chassis.R.p.f", "QuarterTruck.QuarterTruckSystem.chassis.Se1.p.e", "QuarterTruck.QuarterTruckSystem.chassis.Se1.p.f", "QuarterTruck.QuarterTruckSystem.chassis.Se1.flow", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.effort", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p1.e", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p2.e", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p3.e", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p1.f", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p2.f", "QuarterTruck.QuarterTruckSystem.chassis.ZeroJunction6.p3.f", "QuarterTruck.QuarterTruckSystem.chassis.p.e", "QuarterTruck.QuarterTruckSystem.chassis.p.f", "QuarterTruck.QuarterTruckSystem.chassis.zChassis", "QuarterTruck.QuarterTruckSystem.chassis.C.p.f", "QuarterTruck.QuarterTruckSystem.chassis.C.zDelta", "QuarterTruck.QuarterTruckSystem.chassis.I1.p.e", "QuarterTruck.QuarterTruckSystem.chassis.I1.moment", "QuarterTruck.QuarterTruckSystem.chassis.I1.p.f", "QuarterTruck.QuarterTruckSystem.chassis.I1.zChassis", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.p1.f", "QuarterTruck.QuarterTruckSystem.chassis.QSensor.q"
0, 4314.926, 0, 3922.66, 0, -392.266, 4314.926, 0, 0, 0, 0, 0, 4314.926, 4314.926, 0, 0, 0, 0, 0, 0, 0, 0, 0, -392.266, 0, 0, 4314.926, 4314.926, 4314.926, 4314.926, 0, 0, 0, 4314.926, 0, 0, 0, 0.5, 0, 0.0287661733333, 3922.66, 0, 0, 0.5, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3922.66, 0, 0, -3922.66, 3922.66, 0, 0, 0, 0, 3922.66, 3922.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3922.66, 0, 0, 3922.66, 3922.66, 3922.66, 3922.66, 0, 0, 0, 3922.66, 0, 1, 0, 0.261510666667, 0, 0, 0, 1, 0, 1
0.01, 4291.91385625, 0.013374573743, -23.0121437492, 3922.66, -392.266, 4291.91385625, 0.013374573743, 0.013374573743, 0.013374573743, 0.013374573743, -0.013374573743, 4291.91385625, 4291.91385625, -0, -0.013374573743, -0.013374573743, -0.013374573743, 3922.66, 3922.66, 0.013374573743, -0, -0.013374573743, -392.266, 0.013374573743, 0.013374573743, 4291.91385625, 4291.91385625, 4291.91385625, 4291.91385625, -0.013374573743, 0, 0.013374573743, 4291.91385625, 0, 3922.66, 0.013374573743, 0.500153414292, -0.013374573743, 0.0286127590417, -23.0121437492, 0.534982949721, 0.013374573743, 0.500153414292, 0.013374573743, 0.500153414292, 0, 0, 4314.926, 0, 0, 4314.926, 0, 0, 0, 0, 4314.926, 0, 0, 0, 3922.66, 0, 0, -3922.66, 3922.66, 0, 0, 0, 0, 3922.66, 3922.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3922.66, 0, 0, 3922.66, 3922.66, 3922.66, 3922.66, 0, 0, 0, 3922.66, 0, 1, 0, 0.261510666667, 0, 0, 0, 1, 0, 1
0.01, 4291.91385625, 0.013374573743, -23.0121437492, 3922.66, -392.266, 4291.91385625, 0.013374573743, 0.013374573743, 0.013374573743, 0.013374573743, -0.013374573743, 4291.91385625, 4291.91385625, -0, -0.013374573743, -0.013374573743, -0.013374573743, 3922.66, 3922.66, 0.013374573743, -0, -0.013374573743, -392.266, 0.013374573743, 0.013374573743, 4291.91385625, 4291.91385625, 4291.91385625, 4291.91385625, -0.013374573743, 0, 0.013374573743, 4291.91385625, 0, 3922.66, 0.013374573743, 0.500153414292, -0.013374573743, 0.0286127590417, -23.0121437492, 0.534982949721, 0.013374573743, 0.500153414292, 0.013374573743, 0.500153414292, 0, 0, 4314.926, 0, 0, 4314.926, 0, 0, 0, 0, 4291.91385625, 0, 0, 0, 3922.66, 0, 0, -3922.66, 3922.66, 0, 0, 0, 0, 3922.66, 3922.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3922.66, 0, 0, 3922.66, 3922.66, 3922.66, 3922.66, 0, 0, 0, 3922.66, 0.013374573743, 1, 0, 0.261510666667, 0, 0, 0, 1, 0, 1
0.02, 4277.26417626, 0.00554408269259, -37.6618237428, 3922.66, -392.266, 4277.26417626, 0.00554408269259, 0.00554408269259, 0.00554408269259, 0.00554408269259, -0.00554408269259, 4277.26417626, 4277.26417626, -0, -0.00554408269259, -0.00554408269259, -0.00554408269259, 3922.66, 3922.66, 0.00554408269259, -0, -0.00554408269259, -392.266, 0.00554408269259, 0.00554408269259, 4277.26417626, 4277.26417626, 4277.26417626, 4277.26417626, -0.00554408269259, 0, 0.00554408269259, 4277.26417626, 0, 3922.66, 0.00554408269259, 0.500251078825, -0.00554408269259, 0.0285150945084, -37.6618237428, 0.221763307703, 0.00554408269259, 0.500251078825, 0.00554408269259, 0.500251078825, 0, 0, 4291.91385625, 0, 0, 4291.91385625, 0, 0, 0, 0, 4291.91385625, 0, 0, 0, 3924.60752909, 0.000348625038837, 14.9734777928, -3922.66, 3937.63347779, 0.000348625038837, 0.000348625038837, 0.000348625038837, 0.0130259487042, 3937.63347779, 3924.60752909, 13.0259487042, 0.0130259487042, 0.0130259487042, 0.0130259487042, 14.9734777928, 14.9734777928, 0.000348625038837, 13.0259487042, 0.0130259487042, -3922.66, 0.000348625038837, 0.000348625038837, 3937.63347779, 3937.63347779, 3937.63347779, 3937.63347779, 0.0130259487042, 0.013374573743, 0.000348625038837, 3937.63347779, 0.013374573743, 1.00000168137, 0.0130259487042, 0.261640501939, 14.9734777928, 0.139450015535, 0.000348625038837, 1.00000168137, 0.000348625038837, 1.00000168137
0.02, 4277.26417626, 0.00554408269259, -37.6618237428, 3922.66, -392.266, 4277.26417626, 0.00554408269259, 0.00554408269259, 0.00554408269259, 0.00554408269259, -0.00554408269259, 4277.26417626, 4277.26417626, -0, -0.00554408269259, -0.00554408269259, -0.00554408269259, 3922.66, 3922.66, 0.00554408269259, -0, -0.00554408269259, -392.266, 0.00554408269259, 0.00554408269259, 4277.26417626, 4277.26417626, 4277.26417626, 4277.26417626, -0.00554408269259, 0, 0.00554408269259, 4277.26417626, 0, 3937.63347779, 0.00554408269259, 0.500251078825, -0.00554408269259, 0.0285150945084, -37.6618237428, 0.221763307703, 0.00554408269259, 0.500251078825, 0.00554408269259, 0.500251078825, 0, 0, 4291.91385625, 0, 0, 4291.91385625, 0, 0, 0, 0, 4277.26417626, 0, 0, 0, 3924.60752909, 0.000348625038837, 14.9734777928, -3922.66, 3937.63347779, 0.000348625038837, 0.000348625038837, 0.000348625038837, 0.0130259487042, 3937.63347779, 3924.60752909, 13.0259487042, 0.0130259487042, 0.0130259487042, 0.0130259487042, 14.9734777928, 14.9734777928, 0.000348625038837, 13.0259487042, 0.0130259487042, -3922.66, 0.000348625038837, 0.000348625038837, 3937.63347779, 3937.63347779, 3937.63347779, 3937.63347779, 0.0130259487042, 0.013374573743, 0.000348625038837, 3937.63347779, 0.00554408269259, 1.00000168137, 0.0130259487042, 0.261640501939, 14.9734777928, 0.139450015535, 0.000348625038837, 1.00000168137, 0.000348625038837, 1.00000168137
0.03, 4278.934847, -0.00776397903395, -50.9646307886, 3937.63347779, -392.266, 4278.934847, -0.00776397903395, -0.00776397903395, -0.00776397903395, -0.00776397903395, 0.00776397903395, 4278.934847, 4278.934847, 0, 0.00776397903395, 0.00776397903395, 0.00776397903395, 3937.63347779, 3937.63347779, -0.00776397903395, 0, 0.00776397903395, -392.266, -0.00776397903395, -0.00776397903395, 4278.934847, 4278.934847, 4278.934847, 4278.934847, 0.00776397903395, 0, -0.00776397903395, 4278.934847, 0, 3937.63347779, -0.00776397903395, 0.50023994102, 0.00776397903395, 0.0285262323134, -50.9646307886, -0.310559161358, -0.00776397903395, 0.50023994102, -0.00776397903395, 0.50023994102, 0, 0, 4277.26417626, 0, 0, 4277.26417626, 0, 0, 0, 0, 4277.26417626, 0, 0, 0, 3925.39214254, 0.000538192771567, 7.73803246238, -3922.66, 3930.39803246, 0.000538192771567, 0.000538192771567, 0.000538192771567, 0.00500588992102, 3930.39803246, 3925.39214254, 5.00588992102, 0.00500588992102, 0.00500588992102, 0.00500588992102, 7.73803246238, 7.73803246238, 0.000538192771567, 5.00588992102, 0.00500588992102, -3922.66, 0.000538192771567, 0.000538192771567, 3930.39803246, 3930.39803246, 3930.39803246, 3930.39803246, 0.00500588992102, 0.00554408269259, 0.000538192771567, 3930.39803246, 0.00554408269259, 1.00000611971, 0.00500588992102, 0.261692809503, 7.73803246238, 0.215277108627, 0.000538192771567, 1.00000611971, 0.000538192771567, 1.00000611971
0.03, 4278.934847, -0.00776397903395, -50.9646307886, 3937.63347779, -392.266, 4278.934847, -0.00776397903395, -0.00776397903395, -0.00776397903395, -0.00776397903395, 0.00776397903395, 4278.934847, 4278.934847, 0, 0.00776397903395, 0.00776397903395, 0.00776397903395, 3937.63347779, 3937.63347779, -0.00776397903395, 0, 0.00776397903395, -392.266, -0.00776397903395, -0.00776397903395, 4278.934847, 4278.934847, 4278.934847, 4278.934847, 0.00776397903395, 0, -0.00776397903395, 4278.934847, 0, 3930.39803246, -0.00776397903395, 0.50023994102, 0.00776397903395, 0.0285262323134, -50.9646307886, -0.310559161358, -0.00776397903395, 0.50023994102, -0.00776397903395, 0.50023994102, 0, 0, 4277.26417626, 0, 0, 4277.26417626, 0, 0, 0, 0, 4278.934847, 0, 0, 0, 3925.39214254, 0.000538192771567, 7.73803246238, -3922.66, 3930.39803246, 0.000538192771567, 0.000538192771567, 0.000538192771567, 0.00500588992102, 3930.39803246, 3925.39214254, 5.00588992102, 0.00500588992102, 0.00500588992102, 0.00500588992102, 7.73803246238, 7.73803246238, 0.000538192771567, 5.00588992102, 0.00500588992102, -3922.66, 0.000538192771567, 0.000538192771567, 3930.39803246, 3930.39803246, 3930.39803246, 3930.39803246, 0.00500588992102, 0.00554408269259, 0.000538192771567, 3930.39803246, -0.00776397903395, 1.00000611971, 0.00500588992102, 0.261692809503, 7.73803246238, 0.215277108627, 0.000538192771567, 1.00000611971, 0.000538192771567, 1.00000611971
0.04, 4297.85509061, -0.0166395544556, -24.8089418493, 3930.39803246, -392.266, 4297.85509061, -0.0166395544556, -0.0166395544556, -0.0166395544556, -0.0166395544556, 0.0166395544556, 4297.85509061, 4297.85509061, 0, 0.0166395544556, 0.0166395544556, 0.0166395544556, 3930.39803246, 3930.39803246, -0.0166395544556, 0, 0.0166395544556, -392.266, -0.0166395544556, -0.0166395544556, 4297.85509061, 4297.85509061, 4297.85509061, 4297.85509061, 0.0166395544556, 0, -0.0166395544556, 4297.85509061, 0, 3930.39803246, -0.0166395544556, 0.500113806063, 0.0166395544556, 0.0286523672708, -24.8089418493, -0.665582178226, -0.0166395544556, 0.500113806063, -0.0166395544556, 0.500113806063, 0, 0, 4278.934847, 0, 0, 4278.934847, 0, 0, 0, 0, 4278.934847, 0, 0, 0, 3924.19033158, 0.000391540179137, -6.625187636, -3922.66, 3916.03481236, 0.000391540179137, 0.000391540179137, 0.000391540179137, -0.00815551921309, 3916.03481236, 3924.19033158, -8.15551921309, -0.00815551921309, -0.00815551921309, -0.00815551921309, -6.625187636, -6.625187636, 0.000391540179137, -8.15551921309, -0.00815551921309, -3922.66, 0.000391540179137, 0.000391540179137, 3916.03481236, 3916.03481236, 3916.03481236, 3916.03481236, -0.00815551921309, -0.00776397903395, 0.000391540179137, 3916.03481236, -0.00776397903395, 1.00001081867, -0.00815551921309, 0.261612688772, -6.625187636, 0.156616071655, 0.000391540179137, 1.00001081867, 0.000391540179137, 1.00001081867
0.04, 4297.85509061, -0.0166395544556, -24.8089418493, 3930.39803246, -392.266, 4297.85509061, -0.0166395544556, -0.0166395544556, -0.0166395544556, -0.0166395544556, 0.0166395544556, 4297.85509061, 4297.85509061, 0, 0.0166395544556, 0.0166395544556, 0.0166395544556, 3930.39803246, 3930.39803246, -0.0166395544556, 0, 0.0166395544556, -392.266, -0.0166395544556, -0.0166395544556, 4297.85509061, 4297.85509061, 4297.85509061, 4297.85509061, 0.0166395544556, 0, -0.0166395544556, 4297.85509061, 0, 3916.03481236, -0.0166395544556, 0.500113806063, 0.0166395544556, 0.0286523672708, -24.8089418493, -0.665582178226, -0.0166395544556, 0.500113806063, -0.0166395544556, 0.500113806063, 0, 0, 4278.934847, 0, 0, 4278.934847, 0, 0, 0, 0, 4297.85509061, 0, 0, 0, 3924.19033158, 0.000391540179137, -6.625187636, -3922.66, 3916.03481236, 0.000391540179137, 0.000391540179137, 0.000391540179137, -0.00815551921309, 3916.03481236, 3924.19033158, -8.15551921309, -0.00815551921309, -0.00815551921309, -0.00815551921309, -6.625187636, -6.625187636, 0.000391540179137, -8.15551921309, -0.00815551921309, -3922.66, 0.000391540179137, 0.000391540179137, 3916.03481236, 3916.03481236, 3916.03481236, 3916.03481236, -0.00815551921309, -0.00776397903395, 0.000391540179137, 3916.03481236, -0.0166395544556, 1.00001081867, -0.00815551921309, 0.261612688772, -6.625187636, 0.156616071655, 0.000391540179137, 1.00001081867, 0.000391540179137, 1.00001081867
0.05, 4323.26583932, -0.0161161466617, 14.9650269528, 3916.03481236, -392.266, 4323.26583932, -0.0161161466617, -0.0161161466617, -0.0161161466617, -0.0161161466617, 0.0161161466617, 4323.26583932, 4323.26583932, 0, 0.0161161466617, 0.0161161466617, 0.0161161466617, 3916.03481236, 3916.03481236, -0.0161161466617, 0, 0.0161161466617, -392.266, -0.0161161466617, -0.0161161466617, 4323.26583932, 4323.26583932, 4323.26583932, 4323.26583932, 0.0161161466617, 0, -0.0161161466617, 4323.26583932, 0, 3916.03481236, -0.0161161466617, 0.499944401071, 0.0161161466617, 0.0288217722621, 14.9650269528, -0.644645866467, -0.0161161466617, 0.499944401071, -0.0161161466617, 0.499944401071, 0, 0, 4297.85509061, 0, 0, 4297.85509061, 0, 0, 0, 0, 4297.85509061, 0, 0, 0, 3921.68766825, -1.84473068278e-05, -17.5934388942, -3922.66, 3905.06656111, -1.84473068278e-05, -1.84473068278e-05, -1.84473068278e-05, -0.0166211071488, 3905.06656111, 3921.68766825, -16.6211071488, -0.0166211071488, -0.0166211071488, -0.0166211071488, -17.5934388942, -17.5934388942, -1.84473068278e-05, -16.6211071488, -0.0166211071488, -3922.66, -1.84473068278e-05, -1.84473068278e-05, 3905.06656111, 3905.06656111, 3905.06656111, 3905.06656111, -0.0166211071488, -0.0166395544556, -1.84473068278e-05, 3905.06656111, -0.0166395544556, 1.0000127466, -0.0166211071488, 0.26144584455, -17.5934388942, -0.00737892273113, -1.84473068278e-05, 1.0000127466, -1.84473068278e-05, 1.0000127466
